username,date,retweets,favorites,text,hashtags
omg_ryan_just,2017-01-20 21:38,0,0,#flight #virgin #virginamerica #america #plane #airline #sky #clouds #cloudscape https://www. instagram.com/p/BPgoty4Fywh/,#flight #virgin #virginamerica #america #plane #airline #sky #clouds #cloudscape
Bombero359,2017-01-20 18:10,0,0,ing #cloudsurfing #VirginGotMeLike #viewfromthewing #VirginAmerica #airbus #a320 #travel … https://www. instagram.com/p/BPgQ8qMhpag/,#cloudsurfing #VirginGotMeLike #viewfromthewing #VirginAmerica #airbus #a320 #travel
johnnytartags,2017-01-20 17:58,2,38,I think it's right on THIS day for my flight home to be piloted by two amazing women and a full female cabin crew. Well done #virginamerica,#virginamerica
meanrice,2017-01-20 17:52,1,4,"On my #VirginAmerica flight to #DCA , they asked us to raise our hands if we are marching… https://www. instagram.com/p/BPgOzqzFA5-/",#VirginAmerica #DCA
RealYaverbaum,2017-01-20 17:41,0,0,Thanks again #VirginAmerica,#VirginAmerica
MaryCummins1,2017-01-20 13:11,0,0,That's #VirginAmerica which has pink interiors pic.twitter.com/5uFOYhJq6g,#VirginAmerica
tellabrandi,2017-01-20 12:58,0,0,Ok I have proof we're in an alt universe: I'm on a plane called Glitter Girl and one of my pilots' names is JimBob. #virginamerica #WUT,#virginamerica #WUT
__tells,2017-01-20 07:57,0,2,"Got our first non-rev tickets on #VirginAmerica .... first time flying VX, super stoked! #SurpriseDateTrip",#VirginAmerica #SurpriseDateTrip
DestinRental,2017-01-20 07:44,0,0,$59* & up -- Virgin America Last Minute Winter Fares (O/W) http:// bit.ly/2hSzFWm #destin #virginamerica,#destin #virginamerica
DealsToAustin,2017-01-20 07:38,0,0,$145* & up -- Last Minute Winter Fares from Austin (One Way) http:// bit.ly/2jmV5Zn #austin #virginamerica,#austin #virginamerica
dealstolasvegas,2017-01-20 07:34,0,0,$49* & up -- Last Minute Winter Fares from Vegas (One Way) http:// bit.ly/2jGpqnG #lasvegas #virginamerica,#lasvegas #virginamerica
airfaredealsbtd,2017-01-20 07:07,2,0,FB$49* & up -- Virgin America Last Minute Winter Fares (O/W) http:// bit.ly/2jfo8gI #airfare #virginamerica #lax #sfo,#airfare #virginamerica #lax #sfo
DealsToLA,2017-01-19 19:10,1,0,$49* & up -- Last Minute Winter Fares from LA (One Way) http:// bit.ly/2jdhKpT #lax #las #virginamerica pic.twitter.com/0dCKGBTVVn,#lax #las #virginamerica
JoshQuillin,2017-01-19 18:13,0,0,yes you will! Love flying #VirginAmerica,#VirginAmerica
jimmynicola,2017-01-19 11:48,0,0,#AKAirlines turning #VirginAmerica into ordinary airline. Noticeably less enthusiasm from flight attendants.,#AKAirlines #VirginAmerica
jimmynicola,2017-01-19 11:46,0,0,"#AKAirlines turning #VirginAmerica into ordinary airlines. It's the little things. Seatback won't go up, wifi not working on last flight.",#AKAirlines #VirginAmerica
jimmynicola,2017-01-19 11:38,0,1,#AlaskaAirlines quickly turning #VirginAmerica into ordinary airline. Flight crew delay today out of LAX first time in two years.,#AlaskaAirlines #VirginAmerica
DSVirginRacing,2017-01-19 08:02,4,6,We experienced this on our flight from #LasVegas to #SanFrancisco ! https://www. youtube.com/watch?v=DtyfiP IHsIg … #VirginAmerica,#LasVegas #SanFrancisco #VirginAmerica
omg_ryan_just,2017-01-19 00:40,0,0,#leavinglasvegas #lasvegas #virginamerica #vegas #airplane #mgmgrand #flamingo #mandalaybay … https://www. instagram.com/p/BPbz5Hnl6kI/,#leavinglasvegas #lasvegas #virginamerica #vegas #airplane #mgmgrand #flamingo #mandalaybay
j_muta,2017-01-18 22:17,0,0,Damn this camera is nice. #avgeek #Airbus #virginamerica pic.twitter.com/1H9u9vNTIC,#avgeek #Airbus #virginamerica
kerrywnolan,2017-01-18 17:35,0,2,Chasing the sun across America #virginamerica pic.twitter.com/u2AL65xqMz,#virginamerica
Vexing101,2017-01-18 12:34,0,0,SFO to FLL #Vacay #virginamerica http:// ift.tt/2iJrIhU pic.twitter.com/0JCIZcgv6u,#Vacay #virginamerica
DealsToAustin,2017-01-18 05:06,0,0,$145* & up -- Last Minute Winter Fares from Austin (One Way) http:// bit.ly/2jmV5Zn #austin #virginamerica,#austin #virginamerica
DealsToLA,2017-01-18 05:05,1,0,$49* & up -- Virgin America Last Minute Winter Fares (O/W) http:// bit.ly/2iMr9al #lax #virginamerica #losangeles,#lax #virginamerica #losangeles
airfaredealsbtd,2017-01-18 04:49,1,0,$109* & up -- Last Minute Winter Fares from NYC (One Way) http:// bit.ly/2iPgEmx #airfare #virginamerica #jfk,#airfare #virginamerica #jfk
easybranches,2017-01-18 02:45,0,0,Air passengers in US look less likely to suffer delays | The National #VirginAmerica http:// janj.eu/n/52079 @Easy_Branches pic.twitter.com/sM8wo6zuyw,#VirginAmerica
seeARAMISs,2017-01-17 22:47,0,0,#LA is #beautiful #LosAngeles #CityofAngels #lights #plane #VirginAmerica https://www. instagram.com/p/BPZCONgDHgZ/,#LA #beautiful #LosAngeles #CityofAngels #lights #plane #VirginAmerica
airfaredealsbtd,2017-01-17 22:38,1,0,"$205* -- New Route on Virgin America: Orlando to SF, One Way http:// bit.ly/2k2wGv4 #mco #sfo #virginamerica",#mco #sfo #virginamerica
dealstolasvegas,2017-01-17 19:09,1,0,$49* & up -- Last Minute Winter Fares from Vegas (One Way) http:// bit.ly/2iMtCBO #las #lax #virginamerica pic.twitter.com/HwijQ9F5XK,#las #lax #virginamerica
airfaredealsbtd,2017-01-17 19:04,1,0,$49* & up -- Virgin America Last Minute Winter Fares (O/W) http:// bit.ly/2iMr9al #pdx #sfo #virginamerica pic.twitter.com/keUqhUkcd4,#pdx #sfo #virginamerica
easybranches,2017-01-17 16:45,0,0,"Airlines increase on-time arrivals, reduce canceled flights #VirginAmerica http:// janj.eu/n/51349 @Easy_Branches pic.twitter.com/hMVGcIpaBk",#VirginAmerica
easybranches,2017-01-17 15:45,0,0,"Airlines increase on-time arrivals, reduce canceled flights #VirginAmerica http:// janj.eu/n/51280 @Easy_Branches pic.twitter.com/WY9lbAuppx",#VirginAmerica
easybranches,2017-01-17 15:45,0,0,"Airlines increase on-time arrivals, reduce canceled flights #VirginAmerica http:// janj.eu/n/51278 @Easy_Branches pic.twitter.com/ugHN0Ijhaf",#VirginAmerica
easybranches,2017-01-17 15:45,1,0,Delayed and canceled flights are getting scarcer #VirginAmerica http:// janj.eu/n/51266 @Easy_Branches pic.twitter.com/mvZTmVA2ET,#VirginAmerica
easybranches,2017-01-17 13:45,0,0,"Airlines increase on-time arrivals, reduce canceled flights #VirginAmerica http:// janj.eu/n/51091 @Easy_Branches pic.twitter.com/WLPufJ5DZH",#VirginAmerica
erichbarto,2017-01-17 13:02,0,0,It's still moody as hell here in row 8. #VirginAmerica #NAMM2017 pic.twitter.com/l2LbimY73h,#VirginAmerica #NAMM2017
SweetsOfSF,2017-01-17 01:23,0,0,"Aww, yeah! I'm flying @VirginAmerica to New York, NY. https://www. virginamerica.com/cms/travel-des tinations/new-york … #sweetsofsfeatsnyc #virginamerica #nyceats",#sweetsofsfeatsnyc #virginamerica #nyceats
asaprajy,2017-01-16 22:10,0,1,"This is why @VirginAmerica is the best airline ever, they have so much fun. #VirginAmerica #TheBest #LAStoLAX pic.twitter.com/GmRtvxgV2C",#VirginAmerica #TheBest #LAStoLAX
DealsToLA,2017-01-16 19:15,1,0,$59* & up -- Last Minute Winter Fares from LA (One Way) http:// bit.ly/2hPHSci #lax #sfo #virginamerica pic.twitter.com/9IZE5yk9Jy,#lax #sfo #virginamerica
airfaredealsbtd,2017-01-16 19:03,2,0,"$129* & up -- Last Minute Winter Fares from Chicago, O/W http:// bit.ly/2iFqbg4 #ord #lax #virginamerica pic.twitter.com/sxToIP3W62",#ord #lax #virginamerica
LarryRiceKOMO,2017-01-16 10:35,0,0,Among the BEST domestic airlines - #Alaska & #VirginAmerica #DifferentWorks :-) https:// twitter.com/Oregonian/stat us/821014849450868737 …,#Alaska #VirginAmerica #DifferentWorks
LarryRiceWxGuru,2017-01-16 10:35,0,0,Among the BEST domestic airlines - #Alaska & #VirginAmerica #DifferentWorks :-) https:// twitter.com/Oregonian/stat us/821014849450868737 …,#Alaska #VirginAmerica #DifferentWorks
rollysitani,2017-01-16 09:54,0,0,"American Airlines cancels flight to meet his wife, he booked a plane & sold tickets for $39 at the airport #virginamerica was born #Branson",#virginamerica #Branson
airfaredealsbtd,2017-01-15 19:03,2,1,$59* & up -- Virgin America Last Minute Winter Fares (O/W) http:// bit.ly/2hSzFWm #lax #sfo #virginamerica pic.twitter.com/tu6VfeI0lE,#lax #sfo #virginamerica
brussellsf,2017-01-15 18:11,0,0,"Different terminal, different view than I'm used to. #sfo #virginamerica #aviation #flying #tilthewheelsfalloff pic.twitter.com/mSFyB3jyZz",#sfo #virginamerica #aviation #flying #tilthewheelsfalloff
Antiochian2010,2017-01-15 14:34,0,0,Flying with #VirginAmerica today... Portland via San Francisco from LAX,#VirginAmerica
jtwvl,2017-01-15 11:56,0,0,Hello Los Angeles #fromthewing #virginamerica @virginamerica https://www. instagram.com/p/BPSuIvnjNst/,#fromthewing #virginamerica
nakiter,2017-01-15 01:57,0,0,Magic Hour #nakiter2017 #tb #vegastrip2016 #usa #travel #virginamerica #asian #hkgirl #hkiger … https://www. instagram.com/p/BPRpj8agdYc/,#nakiter2017 #tb #vegastrip2016 #usa #travel #virginamerica #asian #hkgirl #hkiger
dealstolasvegas,2017-01-14 17:12,0,0,$59* & up -- Last Minute Winter Fares from Vegas (One Way) http:// bit.ly/2hNhFaW #lasvegas #virginamerica,#lasvegas #virginamerica
airfaredealsbtd,2017-01-14 17:03,1,1,$99* & up -- Last Minute Winter Fares from D.C. (One Way) http:// bit.ly/2ixm99x #airfare #iad #virginamerica,#airfare #iad #virginamerica
justescapetrvl,2017-01-14 15:00,1,3,Which #Airline won the #Healthiest food onboard? #VirginAmerica with #Delta and #AirCanada taking the #2 spot. http:// buff.ly/2iObSGf pic.twitter.com/gKj7tNqi3z,#Airline #Healthiest #VirginAmerica #Delta #AirCanada #2
jenniferwang624,2017-01-14 01:11,0,0,Is this an airplane or a nightclub? o_O I dig it! #virginamerica #firstflight https://www. instagram.com/p/BPO_dgaFWtg/,#virginamerica #firstflight
AirlineLoop,2017-01-14 00:47,1,4,#VirginAmerica #FirstClass service. Newer additions include black pillow/blanket accents...dining served in courses. #AvGeek pic.twitter.com/QsptpHovhH,#VirginAmerica #FirstClass #AvGeek
airfaredealsbtd,2017-01-13 22:32,1,0,$169* & up -- Last Minute Winter Fares from Newark (One Way) http:// bit.ly/2iS06YB #airfare #virginamerica #ewr,#airfare #virginamerica #ewr
tiffanydigital,2017-01-13 17:27,0,0,Huge thanks to Will @the @VirginAmerica gate in @EWRairport . We didn't make the flight but you were super awesome for trying #virginamerica,#virginamerica
lwsantiago,2017-01-13 16:12,0,0,When your #birthday #guests make you a #paper #rose to say #thankyou #mahalo #virginamerica … https://www. instagram.com/p/BPOB0FYF00C/,#birthday #guests #paper #rose #thankyou #mahalo #virginamerica
_misteraaron,2017-01-13 14:57,0,1,Friday the 13th #sfo #virginamerica @San Francisco International Airport (SFO) https://www. instagram.com/p/BPN5R10j1fJ/,#sfo #virginamerica
lwsantiago,2017-01-13 10:41,0,0,#crewlife #crewfie #flightattendant #virginamerica #iamalaska #goodvibes #goodflights … https://www. instagram.com/p/BPNb59oFYWx/,#crewlife #crewfie #flightattendant #virginamerica #iamalaska #goodvibes #goodflights
Ubuntu_Doula,2017-01-13 09:42,0,0,Headed to Seattle for my Neonatal Resuscitation Certification #ubuntudoulaservices #doulalife #neonatal #karenstrange #virginamerica pic.twitter.com/BKiCIO26qQ,#ubuntudoulaservices #doulalife #neonatal #karenstrange #virginamerica
airfaredealsbtd,2017-01-13 06:45,1,0,$59* & up -- Virgin America Last Minute Winter Fares (O/W) http:// bit.ly/2hSzFWm #airfare #virginamerica #las #sfo,#airfare #virginamerica #las #sfo
potchocolate71,2017-01-13 02:34,0,0,Jeeeez what a crazy night time to get this hot chocolate body some sleep #potchoc #brighton #virginamerica pic.twitter.com/4hmj459jqr,#potchoc #brighton #virginamerica
SeanIfOnly,2017-01-12 23:11,0,0,"#VirginAmerica has plugs on their flights, perfect for #NintendoSwitch play on the go!",#VirginAmerica #NintendoSwitch
dealstolasvegas,2017-01-12 22:06,0,0,$59* & up -- Last Minute Winter Fares from Vegas (One Way) http:// bit.ly/2hNhFaW #las #lax #virginamerica pic.twitter.com/iDqpSwiPpa,#las #lax #virginamerica
airfaredealsbtd,2017-01-12 22:03,2,0,$169* & up -- Last Minute Winter Fares from Newark (One Way) http:// bit.ly/2i0DvrH #ewr #sfo #virginamerica pic.twitter.com/AMskb0u331,#ewr #sfo #virginamerica
manangdi22,2017-01-12 21:26,0,0,#VirginAmerica rebooked us to another flight but failed to inform the other person where she can claim her luggage.,#VirginAmerica
manangdi22,2017-01-12 21:23,0,0,"@Icelandair actually, the challenges were not w you,it's w #VirginAmerica . @Icelandair is efficient. #VirginAmerica failed in so many levels!",#VirginAmerica #VirginAmerica
KRaventos,2017-01-12 16:18,0,0,"Always fly United cuz it's hub is in Newark, and always complain about service. First time flying #virginamerica ... so much better!!",#virginamerica
ItsSergioKim,2017-01-12 13:27,0,1,"""Are you a #Virgin , Sid?"" - #SergioKim in #SeoulSearching #SeoulSearchingMovie - watch exclusively on #VirginAmerica Flights! #onboard https:// twitter.com/andreadoll/sta tus/819610631942742017 …",#Virgin #SergioKim #SeoulSearching #SeoulSearchingMovie #VirginAmerica #onboard
LaraGistics,2017-01-12 11:50,1,1,Most amazing experience with #virginamerica and #TSAprecheck at #lax running late and they made us make it! Thank you! #nyc bound,#virginamerica #TSAprecheck #lax #nyc
anonyymous001,2017-01-12 10:41,0,0,Best part.. #virginamerica #sky #clouds #vx #abovewing #windowseat pic.twitter.com/HvzFQCkz36,#virginamerica #sky #clouds #vx #abovewing #windowseat
anonyymous001,2017-01-12 10:38,0,0,Rainy take off #vx #virginamerica pic.twitter.com/8FN0xSilzA,#vx #virginamerica
FFMiles101,2017-01-12 10:21,0,0,"Alaska Airlines: Free 10,000 Miles Or $100 Credit #alaskaairlines #mileageplan #ffmiles #virginamerica",#alaskaairlines #mileageplan #ffmiles #virginamerica
Magda45621,2017-01-12 09:40,0,0,#virginamerica SFO-BOS flight a bit more management of your crew would help.,#virginamerica
bawdybelle,2017-01-11 22:05,0,0,Seriously hoping the @AlaskaAir / @VirginAmerica merge will not change the travel experience I've always adored with #VirginAmerica .,#VirginAmerica
manangdi22,2017-01-11 20:07,0,0,"#virginamerica , I swear! You need to fix this mess right now! Two hours late & didn't even coordinate with Iceland Air!",#virginamerica
Aviationizer,2017-01-11 19:56,0,0,Booking #VirginAmerica Awards at 69% Off and NY Giants Trash a United 767 - View from the Wing http:// aviation.trendolizer.com/2017/01/bookin g-virgin-america-awards-at-69-off-and-ny-giants-trash-a-united-767---view-from-the-wing.html …,#VirginAmerica
manangdi22,2017-01-11 19:20,0,0,"Am I the only one who has connecting flight? They don't even tell you. I swear #VirginAmerica , never again!",#VirginAmerica
dealstolasvegas,2017-01-11 19:06,0,0,$59* & up -- Last Minute Winter Fares from Vegas (One Way) http:// bit.ly/2hNhFaW #las #lax #virginamerica pic.twitter.com/sWGMfNFJoU,#las #lax #virginamerica
manangdi22,2017-01-11 14:22,0,0,"Signing off,I swear #VirginAmerica what u can do 4 me,have me deplane be4 anyone & coordinate w arpt for me 2 board ASAP when I get 2 EWR!",#VirginAmerica
manangdi22,2017-01-11 14:14,0,0,Yeah! Blame it to the weather. Poor weather! Not watching the weather guys? You didn't have contingency plan? #VirginAmerica,#VirginAmerica
manangdi22,2017-01-11 14:09,0,0,"Stressing, #VirginAmerica !",#VirginAmerica
manangdi22,2017-01-11 14:04,0,0,"It's freaking 1100 am, almost 2 hours delayed. I only have 90 minutes lay over! What the heck, #VirginAmerica ?",#VirginAmerica
manangdi22,2017-01-11 13:48,0,0,"Looking for #USB aboard the #plane . Nadal, zip. #VirginAmerica",#USB #plane #VirginAmerica
manangdi22,2017-01-11 13:47,0,0,"Hello people, #VirginAmerica is looking for a pilot! Any few good men? Good lord! How efficient! First time in all of my many travels!",#VirginAmerica
guesto,2017-01-11 13:41,0,1,. @AlaskaAir I hope the need to run this campaign helps you realise that . @VirginAmerica customers don't want you to change #virginAmerica ! pic.twitter.com/rUCuM88vBp,#virginAmerica
manangdi22,2017-01-11 13:39,0,0,"Only plane that doesn't have USB & no way to charge. Unless, I'm not seeing it. I'll need the juice 2 clean up this mess, #VirginAmerica",#VirginAmerica
manangdi22,2017-01-11 13:30,0,0,"So, #VirginAmerica , u created this mess & u won't help me reach out 2 #IcelandAir ? Busy boarding, I'll be on airplane mode soon!",#VirginAmerica #IcelandAir
manangdi22,2017-01-11 13:23,0,0,"Two gates boarding at the same time, yelling on top of each other. Does that make sense? #VirginAmerica",#VirginAmerica
manangdi22,2017-01-11 13:13,0,0,"It's 10:10 & they stopped boarding.I think I'm going 2 miss my flight 2 #Iceland ! #Icelandair ,pls help clean up this mess! #VirginAmerica",#Iceland #Icelandair #VirginAmerica
TinyTrekkers,2017-01-11 13:09,0,0,Cheaper #virginamerica flights hopefully. They're always the most expensive carrier,#virginamerica
manangdi22,2017-01-11 12:51,0,0,Exactly an hour #delayed & I have exactly 55 minutes to #checkin & #board my next #flight . What is up #VirginAmerica ?,#delayed #checkin #board #flight #VirginAmerica
GiftCheewasri,2017-01-11 09:29,0,0,Travel is my life! . . . . #ohareairport #virginamerica #Chicago #travel #morning #happiness @… https://www. instagram.com/p/BPIJ7ivgwHc/,#ohareairport #virginamerica #Chicago #travel #morning #happiness
benlee_nyc,2017-01-11 01:15,0,0,That purple light though. #virginamerica #purplelight #sfo#bos @virginamerica delayed but its… https://www. instagram.com/p/BPHRkMTFaym/,#virginamerica #purplelight #sfo #bos
LA_living2,2017-01-11 00:37,0,0,#worstflightever so unbelievably disappointed in my go-to airline #virginamerica - 2 crying babies on nonstop 6+ hr flight & switched seats,#worstflightever #virginamerica
HansenNichols,2017-01-10 22:38,1,1,Off to my next destination! Braving this crazy storm to get to it via @VirginAmerica ... #VirginAmerica #Travelogue #pic.twitter.com/RMeyBxR9cy,#VirginAmerica #Travelogue #pic
dealstolasvegas,2017-01-10 21:12,0,0,$59* & up -- Last Minute Winter Fares from Vegas (One Way) http:// bit.ly/2hNhFaW #las #dal #virginamerica pic.twitter.com/ds6GAHYHda,#las #dal #virginamerica
airfaredealsbtd,2017-01-10 21:08,1,0,$169* & up -- Last Minute Winter Fares from Newark (One Way) http:// bit.ly/2i0DvrH #ewr #lax #virginamerica pic.twitter.com/GJi8DSAzOQ,#ewr #lax #virginamerica
yyztjc,2017-01-10 19:37,1,2,PHOTO: @Aviation4_Life #VirginAmerica #Superfly #Airbus #A320 -214 short final #13L in #JFK #avgeek #flickr https:// flic.kr/p/PT9FEB,#VirginAmerica #Superfly #Airbus #A320 #13L #JFK #avgeek #flickr
DealsToAustin,2017-01-10 19:06,0,0,$145* & up -- Last Minute Winter Fares from Austin (One Way) http:// bit.ly/2j6c3xK #aus #san #virginamerica pic.twitter.com/axEsXirewX,#aus #san #virginamerica
